job_id,job_title,required_skills,years_experience,salary_usd
AI12729,Robotics Engineer,"tensorflow, kubernetes, azure, gcp",0,67613
AI12730,Data Engineer,"r, deep learning, mathematics, statistics",4,117650
AI12731,Head of AI,"nlp, sql, mlops",1,33136
AI12732,Research Scientist,"sql, java, python, deep learning, statistics",1,70344
AI12733,Machine Learning Engineer,"r, sql, java, python, data visualization",2,64143
AI12734,Machine Learning Researcher,"sql, python, tensorflow, java, git",5,91894
AI12735,Machine Learning Researcher,"java, hadoop, data visualization",7,121381
AI12736,Data Scientist,"python, pytorch, tableau, gcp",2,123952
AI12737,Principal Data Scientist,"mathematics, java, hadoop",1,68443
AI12738,AI Product Manager,"pytorch, r, sql, scala",4,58807
AI12739,Machine Learning Researcher,"spark, kubernetes, data visualization",19,263281
AI12740,Data Engineer,"kubernetes, tableau, azure, tensorflow, statistics",4,78908
AI12741,Data Analyst,"docker, kubernetes, aws, statistics, r",2,95002
AI12742,AI Research Scientist,"gcp, kubernetes, aws, r, tableau",6,179897
AI12743,Machine Learning Engineer,"python, scala, computer vision, git",0,55764
AI12744,Machine Learning Researcher,"scala, r, pytorch",14,252557
AI12745,Data Scientist,"docker, java, tensorflow, aws",6,146470
AI12746,AI Specialist,"r, linux, deep learning, pytorch",4,89851
AI12747,Data Analyst,"scala, spark, data visualization",14,268156
AI12748,Computer Vision Engineer,"pytorch, tensorflow, scala, computer vision, spark",3,88489
AI12749,Research Scientist,"linux, data visualization, pytorch, mlops, scala",9,197413
AI12750,Computer Vision Engineer,"scala, python, gcp, data visualization",8,120240
AI12751,Principal Data Scientist,"spark, r, git, java, hadoop",3,90617
AI12752,Autonomous Systems Engineer,"spark, r, deep learning, python",3,52135
AI12753,Machine Learning Researcher,"git, python, mathematics, nlp, gcp",14,205235
AI12754,Deep Learning Engineer,"docker, nlp, azure, gcp, data visualization",3,91391
AI12755,Data Scientist,"sql, mlops, r, git, java",1,49277
AI12756,Data Scientist,"azure, mlops, scala, pytorch, mathematics",1,71099
AI12757,Deep Learning Engineer,"python, linux, git, spark",2,71828
AI12758,AI Research Scientist,"statistics, git, scala, java, kubernetes",1,43881
AI12759,Computer Vision Engineer,"mathematics, spark, linux, r, gcp",0,59346
AI12760,AI Architect,"r, docker, kubernetes",1,104373
AI12761,AI Specialist,"nlp, python, kubernetes",12,279913
AI12762,Data Analyst,"data visualization, sql, tableau, statistics",1,56627
AI12763,Data Analyst,"deep learning, sql, pytorch, tableau",13,149937
AI12764,Research Scientist,"mathematics, python, azure",17,226891
AI12765,NLP Engineer,"hadoop, docker, computer vision",9,87472
AI12766,Computer Vision Engineer,"java, hadoop, docker, linux, data visualization",17,154060
AI12767,NLP Engineer,"spark, git, pytorch, statistics",1,65341
AI12768,Machine Learning Researcher,"python, mlops, azure, deep learning",4,127212
AI12769,Deep Learning Engineer,"statistics, sql, mathematics",11,190335
AI12770,Principal Data Scientist,"java, scala, kubernetes, deep learning, tensorflow",9,148123
AI12771,Research Scientist,"tableau, tensorflow, gcp",1,77777
AI12772,AI Consultant,"kubernetes, hadoop, deep learning, tensorflow, azure",5,142032
AI12773,NLP Engineer,"aws, kubernetes, nlp, sql, mathematics",10,167758
AI12774,ML Ops Engineer,"kubernetes, computer vision, linux",1,86427
AI12775,Head of AI,"pytorch, python, data visualization, mathematics, statistics",0,49810
AI12776,Deep Learning Engineer,"hadoop, gcp, data visualization, sql",2,106308
AI12777,Principal Data Scientist,"statistics, kubernetes, nlp, python",0,86893
AI12778,Autonomous Systems Engineer,"mlops, hadoop, spark, nlp",15,233662
AI12779,Data Scientist,"python, data visualization, mlops, azure",1,57610
AI12780,Computer Vision Engineer,"scala, r, deep learning",5,95619
AI12781,AI Consultant,"pytorch, gcp, data visualization",0,64689
AI12782,AI Software Engineer,"tensorflow, spark, pytorch, azure, git",2,138404
AI12783,Data Analyst,"sql, docker, mlops, data visualization",5,88311
AI12784,AI Specialist,"sql, java, aws, docker, gcp",3,88475
AI12785,AI Software Engineer,"kubernetes, python, pytorch",6,152099
AI12786,Head of AI,"kubernetes, scala, docker",4,79800
AI12787,ML Ops Engineer,"tableau, docker, sql, statistics",0,54829
AI12788,Data Scientist,"git, linux, python, azure, deep learning",7,99867
AI12789,AI Software Engineer,"tensorflow, mlops, mathematics, python",2,84676
AI12790,Computer Vision Engineer,"tensorflow, gcp, azure, tableau",9,83027
AI12791,Data Scientist,"kubernetes, azure, gcp, r, computer vision",0,69178
AI12792,AI Research Scientist,"data visualization, kubernetes, aws, tableau, mlops",2,54645
AI12793,Machine Learning Researcher,"kubernetes, data visualization, sql, gcp",1,46565
AI12794,Robotics Engineer,"nlp, git, hadoop",1,66831
AI12795,Machine Learning Researcher,"pytorch, gcp, scala, docker, tensorflow",4,133614
AI12796,Computer Vision Engineer,"r, git, hadoop, statistics",1,60748
AI12797,Machine Learning Researcher,"kubernetes, r, tableau",6,115266
AI12798,Principal Data Scientist,"sql, kubernetes, mathematics",0,55531
AI12799,AI Specialist,"mlops, git, r, computer vision",15,270238
AI12800,Head of AI,"aws, r, tableau, deep learning",5,105291
AI12801,Principal Data Scientist,"pytorch, python, mlops",0,51406
AI12802,ML Ops Engineer,"gcp, linux, azure, tableau, aws",3,59699
AI12803,Machine Learning Engineer,"tensorflow, python, hadoop, docker",13,292961
AI12804,AI Specialist,"java, sql, pytorch, statistics, tensorflow",11,390292
AI12805,Autonomous Systems Engineer,"scala, data visualization, tableau",1,67253
AI12806,Autonomous Systems Engineer,"sql, pytorch, gcp, spark",2,165436
AI12807,Computer Vision Engineer,"java, azure, docker",6,92016
AI12808,Robotics Engineer,"azure, hadoop, kubernetes, mlops, python",14,105589
AI12809,AI Specialist,"python, tensorflow, deep learning",15,224774
AI12810,NLP Engineer,"gcp, sql, git",3,76582
AI12811,Data Analyst,"python, java, gcp, data visualization",5,131646
AI12812,AI Product Manager,"sql, hadoop, pytorch",1,63600
AI12813,Machine Learning Engineer,"spark, pytorch, data visualization",0,63838
AI12814,AI Architect,"data visualization, tensorflow, mathematics, python",1,68041
AI12815,Data Analyst,"pytorch, git, tensorflow",7,94967
AI12816,AI Product Manager,"kubernetes, aws, java, nlp, tableau",0,88652
AI12817,NLP Engineer,"kubernetes, sql, deep learning",6,103122
AI12818,Autonomous Systems Engineer,"hadoop, statistics, gcp, deep learning, r",1,45363
AI12819,Data Engineer,"spark, mlops, docker",6,143128
AI12820,Data Engineer,"python, gcp, data visualization, computer vision, spark",0,42305
AI12821,Data Analyst,"spark, gcp, nlp, pytorch, linux",14,129780
AI12822,Principal Data Scientist,"kubernetes, tableau, python, computer vision, java",7,102333
AI12823,Head of AI,"mlops, sql, data visualization, computer vision",7,140644
AI12824,AI Product Manager,"kubernetes, tableau, java, linux",2,67729
AI12825,AI Research Scientist,"python, gcp, data visualization, scala, docker",0,52341
AI12826,Data Scientist,"linux, git, computer vision, nlp",16,137293
AI12827,Data Analyst,"statistics, sql, deep learning",11,339576
AI12828,Research Scientist,"gcp, scala, hadoop, computer vision, azure",0,80084
AI12829,Deep Learning Engineer,"java, r, sql",1,49937
AI12830,Head of AI,"git, java, mathematics",2,106702
AI12831,Robotics Engineer,"computer vision, gcp, docker",16,128222
AI12832,AI Software Engineer,"spark, java, r, statistics, linux",15,110090
AI12833,Deep Learning Engineer,"hadoop, aws, tensorflow, deep learning",2,76543
AI12834,Deep Learning Engineer,"sql, spark, mlops, docker",4,73924
AI12835,Data Scientist,"kubernetes, scala, gcp, computer vision",1,67710
AI12836,Data Scientist,"linux, nlp, azure, python, scala",12,149414
AI12837,Principal Data Scientist,"spark, python, nlp, java, kubernetes",7,107168
AI12838,Data Engineer,"tensorflow, scala, deep learning",10,249119
AI12839,AI Architect,"python, tableau, docker, mlops",5,127573
AI12840,Autonomous Systems Engineer,"data visualization, scala, docker",1,43598
AI12841,Machine Learning Researcher,"gcp, hadoop, git, r, pytorch",2,65487
AI12842,Data Engineer,"linux, statistics, deep learning, aws",1,47782
AI12843,Head of AI,"kubernetes, git, mathematics",15,175172
AI12844,AI Research Scientist,"java, pytorch, azure, mathematics",0,60730
AI12845,Machine Learning Researcher,"hadoop, nlp, python, tensorflow, spark",0,71249
AI12846,AI Product Manager,"java, hadoop, linux, nlp, statistics",3,102582
AI12847,NLP Engineer,"sql, kubernetes, r, mathematics",6,90463
AI12848,AI Software Engineer,"kubernetes, scala, aws, azure, docker",0,81580
AI12849,Machine Learning Researcher,"azure, mlops, git, nlp",1,39147
AI12850,Data Scientist,"linux, docker, tensorflow, pytorch",15,98628
AI12851,NLP Engineer,"tensorflow, python, sql",11,152545
AI12852,Data Analyst,"r, scala, computer vision, deep learning",8,104445
AI12853,Head of AI,"nlp, data visualization, r, spark, sql",0,65752
AI12854,NLP Engineer,"linux, mlops, deep learning",1,82597
AI12855,Machine Learning Researcher,"azure, spark, python, gcp, kubernetes",16,267028
AI12856,Data Engineer,"docker, python, tensorflow, mlops, deep learning",8,128318
AI12857,AI Specialist,"java, scala, tableau, spark, aws",7,86397
AI12858,AI Research Scientist,"computer vision, git, java",2,79658
AI12859,ML Ops Engineer,"tensorflow, git, python, azure",0,96874
AI12860,Machine Learning Researcher,"aws, nlp, java, computer vision, azure",6,118808
AI12861,NLP Engineer,"azure, sql, data visualization, r",1,76370
AI12862,Robotics Engineer,"python, computer vision, tensorflow, pytorch, sql",4,74758
AI12863,Computer Vision Engineer,"sql, nlp, tensorflow, computer vision, gcp",3,122037
AI12864,Data Scientist,"tableau, tensorflow, sql",0,88801
AI12865,ML Ops Engineer,"sql, r, data visualization, git, mlops",0,67760
AI12866,AI Consultant,"kubernetes, r, mathematics",6,120788
AI12867,AI Research Scientist,"computer vision, kubernetes, python",13,112376
AI12868,AI Architect,"scala, docker, data visualization, tensorflow, mathematics",0,38003
AI12869,Principal Data Scientist,"sql, nlp, tensorflow",16,233027
AI12870,Autonomous Systems Engineer,"tensorflow, spark, tableau, hadoop, nlp",0,49957
AI12871,Deep Learning Engineer,"git, python, data visualization, java, computer vision",10,152644
AI12872,Computer Vision Engineer,"r, sql, scala, tableau, java",0,37799
AI12873,Machine Learning Engineer,"tableau, tensorflow, java, linux",3,143495
AI12874,AI Product Manager,"hadoop, sql, data visualization, pytorch",1,43752
AI12875,Principal Data Scientist,"data visualization, gcp, git, docker",2,83991
AI12876,NLP Engineer,"gcp, statistics, deep learning",4,114239
AI12877,Computer Vision Engineer,"nlp, java, linux, gcp, computer vision",8,168205
AI12878,AI Architect,"docker, deep learning, git",17,262466
AI12879,AI Specialist,"spark, python, r, tableau",3,51912
AI12880,AI Software Engineer,"deep learning, scala, java, tensorflow, git",0,40027
AI12881,AI Consultant,"tensorflow, hadoop, git, python",2,88210
AI12882,ML Ops Engineer,"python, r, tensorflow, nlp, spark",4,99893
AI12883,Robotics Engineer,"spark, docker, hadoop",1,42419
AI12884,Autonomous Systems Engineer,"tensorflow, r, java, python, deep learning",4,82214
AI12885,Robotics Engineer,"pytorch, scala, nlp",1,94849
AI12886,AI Architect,"linux, java, scala, gcp, r",1,47607
AI12887,Machine Learning Researcher,"gcp, kubernetes, tableau",3,68677
AI12888,AI Research Scientist,"java, hadoop, tensorflow",17,186039
AI12889,AI Research Scientist,"kubernetes, nlp, spark, python",5,97063
AI12890,Head of AI,"nlp, kubernetes, spark, computer vision",4,106350
AI12891,Principal Data Scientist,"hadoop, tableau, spark, mlops, sql",4,102308
AI12892,AI Architect,"python, tensorflow, computer vision",7,129184
AI12893,Robotics Engineer,"java, tableau, statistics",17,174881
AI12894,Principal Data Scientist,"mlops, pytorch, linux",14,148510
AI12895,Machine Learning Engineer,"hadoop, python, docker",13,159816
AI12896,Computer Vision Engineer,"git, kubernetes, sql",14,230756
AI12897,AI Consultant,"sql, pytorch, docker",18,186879
AI12898,Head of AI,"sql, aws, python, tensorflow",9,81955
AI12899,AI Specialist,"mlops, python, linux",0,73734
AI12900,Principal Data Scientist,"scala, tableau, kubernetes",13,100183
AI12901,Head of AI,"python, r, gcp, azure",16,257641
AI12902,AI Software Engineer,"python, hadoop, computer vision",2,100886
AI12903,AI Architect,"spark, scala, sql, mathematics, hadoop",3,92991
AI12904,AI Research Scientist,"java, gcp, kubernetes, python, tensorflow",5,70528
AI12905,AI Consultant,"sql, nlp, git, mathematics",0,79806
AI12906,Robotics Engineer,"linux, sql, kubernetes",5,87653
AI12907,NLP Engineer,"sql, python, linux, deep learning",4,125873
AI12908,Deep Learning Engineer,"linux, azure, tableau",9,147151
AI12909,Data Analyst,"tensorflow, scala, mathematics, pytorch",14,285681
AI12910,AI Consultant,"tensorflow, computer vision, data visualization, python",14,131530
AI12911,Machine Learning Engineer,"aws, nlp, pytorch, mlops",15,287045
AI12912,Deep Learning Engineer,"sql, java, mlops, aws",3,67041
AI12913,AI Consultant,"r, scala, mathematics, computer vision, java",3,62686
AI12914,Research Scientist,"data visualization, java, scala, aws, docker",15,133903
AI12915,Computer Vision Engineer,"tableau, data visualization, python, mathematics, scala",0,55231
AI12916,AI Specialist,"mlops, hadoop, python, statistics",4,79160
AI12917,AI Consultant,"deep learning, computer vision, azure, sql",12,263466
AI12918,Computer Vision Engineer,"pytorch, java, gcp",4,66838
AI12919,AI Consultant,"hadoop, java, gcp, mathematics, python",0,77442
AI12920,AI Specialist,"kubernetes, python, scala, gcp",4,65870
AI12921,Autonomous Systems Engineer,"pytorch, git, tableau, linux, python",2,72817
AI12922,AI Research Scientist,"pytorch, nlp, gcp, tensorflow",3,121997
AI12923,Robotics Engineer,"java, deep learning, tensorflow, aws, python",3,124677
AI12924,AI Product Manager,"python, kubernetes, azure",7,93067
AI12925,AI Product Manager,"tensorflow, sql, computer vision, azure",0,46698
AI12926,Data Analyst,"computer vision, docker, sql, aws",10,177055
AI12927,Robotics Engineer,"r, azure, java, statistics, docker",1,72665
AI12928,AI Software Engineer,"aws, r, data visualization, computer vision, statistics",18,167583
AI12929,Data Analyst,"tensorflow, linux, python, azure, mlops",5,89059
AI12930,Data Scientist,"docker, java, scala, gcp",1,40936
AI12931,Data Scientist,"statistics, azure, mathematics, python",10,151968
AI12932,Computer Vision Engineer,"spark, statistics, pytorch, gcp, deep learning",11,178453
AI12933,Autonomous Systems Engineer,"mathematics, data visualization, spark, sql, pytorch",4,70773
AI12934,Data Scientist,"docker, java, kubernetes",3,62449
AI12935,AI Consultant,"spark, hadoop, gcp",19,110236
AI12936,Principal Data Scientist,"spark, r, computer vision, deep learning, python",1,69727
AI12937,Research Scientist,"hadoop, gcp, mlops, computer vision",8,176638
AI12938,AI Specialist,"mathematics, sql, mlops, gcp, statistics",1,91647
AI12939,AI Architect,"data visualization, sql, spark",4,58147
AI12940,ML Ops Engineer,"tableau, computer vision, mathematics, aws",17,128104
AI12941,Head of AI,"linux, scala, mathematics, azure",1,72485
AI12942,NLP Engineer,"mlops, aws, gcp, java, scala",12,167076
AI12943,NLP Engineer,"spark, python, azure, tensorflow, java",3,89217
AI12944,Deep Learning Engineer,"git, mlops, tableau",4,123207
AI12945,Data Scientist,"statistics, python, mathematics, tensorflow, computer vision",2,52059
AI12946,Deep Learning Engineer,"aws, git, nlp",4,97190
AI12947,ML Ops Engineer,"kubernetes, hadoop, nlp, linux",2,64138
AI12948,Head of AI,"gcp, sql, python, computer vision, kubernetes",0,80633
AI12949,Machine Learning Researcher,"python, spark, azure",8,149587
AI12950,Computer Vision Engineer,"deep learning, r, tensorflow",14,244745
AI12951,AI Product Manager,"statistics, pytorch, linux",4,67712
AI12952,Machine Learning Engineer,"statistics, spark, data visualization",1,60111
AI12953,Head of AI,"deep learning, kubernetes, python, hadoop",13,159242
AI12954,AI Architect,"sql, linux, scala, statistics, python",13,123148
AI12955,Machine Learning Researcher,"tableau, python, tensorflow, mathematics",5,117747
AI12956,Autonomous Systems Engineer,"aws, scala, hadoop, mathematics, statistics",0,63372
AI12957,Data Analyst,"linux, sql, python, hadoop",6,87220
AI12958,Autonomous Systems Engineer,"tensorflow, git, computer vision, sql, aws",11,197219
AI12959,AI Software Engineer,"pytorch, computer vision, statistics, mlops, sql",9,147884
AI12960,Principal Data Scientist,"kubernetes, sql, hadoop, gcp",1,84613
AI12961,Autonomous Systems Engineer,"aws, docker, nlp, azure",16,147756
AI12962,AI Specialist,"data visualization, azure, docker, deep learning, gcp",2,103538
AI12963,Principal Data Scientist,"linux, tableau, kubernetes",4,62487
AI12964,AI Consultant,"sql, docker, computer vision, gcp",0,44191
AI12965,Machine Learning Engineer,"data visualization, git, computer vision, java, python",8,66161
AI12966,Machine Learning Researcher,"azure, git, r, linux",1,52724
AI12967,Data Engineer,"aws, computer vision, azure, mlops",9,183610
AI12968,Principal Data Scientist,"java, nlp, kubernetes",18,209494
AI12969,Research Scientist,"gcp, deep learning, linux",0,76714
AI12970,Machine Learning Researcher,"statistics, git, aws",10,191575
AI12971,Deep Learning Engineer,"mlops, git, deep learning",0,72633
AI12972,AI Specialist,"hadoop, spark, r, sql, gcp",4,120041
AI12973,AI Architect,"kubernetes, java, deep learning, nlp",6,164029
AI12974,AI Architect,"git, spark, scala",3,124364
AI12975,ML Ops Engineer,"kubernetes, scala, statistics, linux, sql",2,84344
AI12976,Autonomous Systems Engineer,"java, hadoop, mathematics, computer vision, python",2,88502
AI12977,AI Software Engineer,"azure, scala, linux, computer vision, sql",1,78601
AI12978,ML Ops Engineer,"sql, git, mathematics, data visualization, hadoop",0,62274
AI12979,AI Architect,"java, tableau, r",1,76304
AI12980,Machine Learning Engineer,"git, mathematics, deep learning, pytorch",13,151356
AI12981,AI Consultant,"kubernetes, gcp, scala, docker, aws",4,85338
AI12982,AI Specialist,"pytorch, python, mlops, nlp",2,54995
AI12983,ML Ops Engineer,"tableau, docker, hadoop",2,118745
AI12984,Principal Data Scientist,"data visualization, nlp, scala",12,258992
AI12985,AI Product Manager,"linux, java, computer vision, r, spark",10,272932
AI12986,AI Product Manager,"deep learning, hadoop, java, gcp",9,89377
AI12987,Principal Data Scientist,"spark, deep learning, nlp, pytorch",0,105831
AI12988,Machine Learning Engineer,"mathematics, tensorflow, tableau",7,173782
AI12989,NLP Engineer,"azure, r, tableau, python, java",4,63057
AI12990,Head of AI,"kubernetes, gcp, python, docker, tensorflow",1,78962
AI12991,Computer Vision Engineer,"git, azure, data visualization, pytorch, python",3,153206
AI12992,Machine Learning Engineer,"linux, r, aws, sql",0,65249
AI12993,Principal Data Scientist,"python, git, mathematics, statistics",16,163180
AI12994,Machine Learning Engineer,"scala, aws, spark",9,72152
AI12995,ML Ops Engineer,"docker, hadoop, mlops, scala, mathematics",0,58609
AI12996,Research Scientist,"git, sql, pytorch, scala",1,81928
AI12997,Autonomous Systems Engineer,"statistics, tableau, hadoop, git, linux",0,37110
AI12998,Data Engineer,"r, tensorflow, deep learning, docker",15,151251
AI12999,AI Software Engineer,"python, tensorflow, mathematics, computer vision",13,87663
AI13000,AI Research Scientist,"scala, mathematics, computer vision, tableau, docker",6,65277
AI13001,Research Scientist,"mathematics, linux, deep learning",3,52768
AI13002,Machine Learning Researcher,"kubernetes, python, gcp",1,55351
AI13003,AI Architect,"azure, r, python, docker",1,70272
AI13004,Principal Data Scientist,"scala, hadoop, r, kubernetes",0,85950
AI13005,AI Consultant,"git, python, computer vision, statistics",13,149258
AI13006,Research Scientist,"java, hadoop, mathematics, kubernetes",1,51215
AI13007,Principal Data Scientist,"mathematics, python, linux",16,155288
AI13008,AI Specialist,"statistics, tableau, scala",2,82498
AI13009,Autonomous Systems Engineer,"azure, tableau, deep learning",2,68010
AI13010,Data Scientist,"tableau, hadoop, linux, java, scala",14,251004
AI13011,Principal Data Scientist,"data visualization, r, java, hadoop",9,150258
AI13012,ML Ops Engineer,"java, deep learning, gcp, spark",2,114987
AI13013,AI Specialist,"aws, pytorch, spark, azure, tensorflow",0,79017
AI13014,Robotics Engineer,"r, aws, azure, statistics, sql",1,80390
AI13015,AI Software Engineer,"mlops, spark, tensorflow, azure",4,66202
AI13016,Data Analyst,"data visualization, scala, hadoop, docker, computer vision",2,85906
AI13017,Data Analyst,"spark, linux, java",5,209819
AI13018,AI Software Engineer,"kubernetes, computer vision, linux",1,71786
AI13019,AI Software Engineer,"sql, aws, tableau, python",1,48204
AI13020,Research Scientist,"python, deep learning, tableau",5,69583
AI13021,AI Consultant,"mathematics, computer vision, java, git, aws",5,121197
AI13022,Data Analyst,"python, deep learning, tableau, linux",10,139649
AI13023,Deep Learning Engineer,"python, kubernetes, deep learning, hadoop, mathematics",0,57122
AI13024,Deep Learning Engineer,"pytorch, spark, python, sql, tableau",2,109853
AI13025,AI Architect,"java, pytorch, tensorflow",2,89079
AI13026,Principal Data Scientist,"java, deep learning, mlops, data visualization",11,191497
AI13027,AI Architect,"r, docker, data visualization, mathematics",14,172417
AI13028,AI Architect,"docker, nlp, python, azure, aws",6,127796
AI13029,Data Analyst,"deep learning, linux, scala, r",7,82552
AI13030,Computer Vision Engineer,"docker, pytorch, mlops",8,86448
AI13031,Machine Learning Researcher,"nlp, hadoop, linux",4,80394
AI13032,Data Engineer,"r, pytorch, nlp",10,132013
AI13033,AI Product Manager,"linux, spark, python",9,109836
AI13034,AI Specialist,"r, mathematics, sql",12,220909
AI13035,AI Product Manager,"data visualization, python, gcp, computer vision, azure",0,46856
AI13036,Principal Data Scientist,"aws, scala, data visualization, tableau",13,207144
AI13037,AI Consultant,"gcp, kubernetes, data visualization, aws",2,85320
AI13038,Data Analyst,"data visualization, gcp, sql, mlops, linux",7,133797
AI13039,ML Ops Engineer,"python, aws, sql",15,175708
AI13040,AI Architect,"computer vision, tableau, gcp, nlp, pytorch",13,137501
AI13041,Principal Data Scientist,"sql, tableau, pytorch",0,87334
AI13042,AI Consultant,"mathematics, hadoop, deep learning, azure",2,121847
AI13043,Computer Vision Engineer,"r, mlops, scala, spark, azure",4,133884
AI13044,Deep Learning Engineer,"tensorflow, sql, deep learning, nlp",1,85754
AI13045,AI Consultant,"kubernetes, pytorch, nlp, computer vision",7,86197
AI13046,Machine Learning Researcher,"linux, statistics, scala, mathematics",10,113273
AI13047,AI Specialist,"kubernetes, pytorch, nlp",4,68472
AI13048,Autonomous Systems Engineer,"python, r, scala, java, kubernetes",3,89807
AI13049,Data Engineer,"gcp, tensorflow, tableau, kubernetes, data visualization",0,92828
AI13050,AI Product Manager,"deep learning, azure, hadoop, nlp, computer vision",3,54478
AI13051,Research Scientist,"python, git, data visualization, java, statistics",1,52162
AI13052,AI Research Scientist,"linux, nlp, git",18,179847
AI13053,AI Architect,"java, nlp, kubernetes, r, spark",3,126770
AI13054,NLP Engineer,"pytorch, r, mlops, tableau",1,52975
AI13055,AI Consultant,"pytorch, kubernetes, python, gcp",8,177310
AI13056,AI Consultant,"azure, sql, linux, pytorch",0,55536
AI13057,Autonomous Systems Engineer,"aws, data visualization, azure, nlp",17,204965
AI13058,Data Analyst,"hadoop, python, kubernetes, computer vision",12,267439
AI13059,AI Specialist,"java, sql, r, deep learning",11,156535
AI13060,Robotics Engineer,"tensorflow, gcp, scala",0,62150
AI13061,ML Ops Engineer,"linux, r, deep learning",1,62544
AI13062,NLP Engineer,"kubernetes, git, nlp, deep learning",0,84546
AI13063,Data Engineer,"aws, python, nlp, git",18,147207
AI13064,Principal Data Scientist,"kubernetes, azure, sql",4,133644
AI13065,Data Scientist,"python, spark, mlops, aws",2,145616
AI13066,Autonomous Systems Engineer,"mlops, python, mathematics, azure",17,226035
AI13067,Data Analyst,"hadoop, tableau, pytorch, azure, deep learning",0,49800
AI13068,Research Scientist,"mlops, java, pytorch",1,50756
AI13069,Autonomous Systems Engineer,"git, java, r, computer vision",16,202525
AI13070,AI Product Manager,"pytorch, tensorflow, computer vision, git, kubernetes",9,103562
AI13071,AI Product Manager,"git, scala, tableau, python",1,108170
AI13072,Computer Vision Engineer,"nlp, r, mlops",3,105983
AI13073,AI Architect,"java, kubernetes, deep learning",15,145993
AI13074,Data Analyst,"data visualization, spark, python",1,73990
AI13075,AI Architect,"python, nlp, tensorflow",0,54942
AI13076,Head of AI,"gcp, spark, linux, python, scala",7,153186
AI13077,Deep Learning Engineer,"java, mathematics, spark, linux",19,149346
AI13078,Data Engineer,"r, git, python",5,96347
AI13079,Head of AI,"r, git, mathematics",5,158296
AI13080,Computer Vision Engineer,"scala, python, computer vision",14,149033
AI13081,Research Scientist,"kubernetes, scala, azure, data visualization, deep learning",7,87396
AI13082,Head of AI,"gcp, scala, java, r",10,159669
AI13083,Data Analyst,"sql, scala, tensorflow, gcp, computer vision",8,105835
AI13084,AI Specialist,"pytorch, deep learning, kubernetes, gcp, computer vision",0,77491
AI13085,NLP Engineer,"scala, java, linux, azure",1,63604
AI13086,Machine Learning Researcher,"tableau, gcp, docker, azure, git",16,139613
AI13087,AI Architect,"java, sql, scala",1,101196
AI13088,AI Specialist,"git, scala, data visualization, sql, tensorflow",13,353999
AI13089,NLP Engineer,"deep learning, python, statistics",6,111299
AI13090,Computer Vision Engineer,"aws, nlp, r, scala, pytorch",3,99510
AI13091,Data Analyst,"azure, python, tensorflow, git, java",11,128725
AI13092,AI Architect,"statistics, tensorflow, azure, python",1,75405
AI13093,Machine Learning Researcher,"spark, java, aws",12,211315
AI13094,Head of AI,"spark, hadoop, mlops",14,113819
AI13095,NLP Engineer,"git, linux, docker, hadoop",14,167823
AI13096,Principal Data Scientist,"hadoop, python, tensorflow, computer vision",0,55879
AI13097,AI Architect,"gcp, aws, python, tensorflow",1,66469
AI13098,Robotics Engineer,"scala, hadoop, r",0,94865
AI13099,Deep Learning Engineer,"linux, spark, gcp, mathematics",4,119646
AI13100,ML Ops Engineer,"python, tensorflow, deep learning, git",7,150623
AI13101,Computer Vision Engineer,"docker, gcp, python, mathematics",2,121226
AI13102,Principal Data Scientist,"r, gcp, sql, computer vision, git",0,80476
AI13103,Data Analyst,"scala, mathematics, java",1,82309
AI13104,Principal Data Scientist,"python, sql, nlp",7,84165
AI13105,Deep Learning Engineer,"java, tableau, python, azure",4,58469
AI13106,AI Software Engineer,"kubernetes, java, mathematics, computer vision, statistics",4,81087
AI13107,AI Research Scientist,"azure, pytorch, tensorflow, python, data visualization",6,86746
AI13108,AI Software Engineer,"spark, hadoop, kubernetes",6,102994
AI13109,Machine Learning Engineer,"sql, pytorch, java, tensorflow",1,49279
AI13110,Computer Vision Engineer,"hadoop, tableau, r, spark, java",0,86552
AI13111,NLP Engineer,"hadoop, gcp, mathematics, tensorflow",2,63563
AI13112,Principal Data Scientist,"nlp, sql, mlops, aws, linux",8,70551
AI13113,Data Analyst,"git, computer vision, scala, python",0,43811
AI13114,Machine Learning Engineer,"sql, docker, nlp",0,36286
AI13115,Deep Learning Engineer,"pytorch, tensorflow, mlops, statistics, scala",7,112560
AI13116,ML Ops Engineer,"gcp, spark, java",3,85663
AI13117,Autonomous Systems Engineer,"hadoop, python, tableau, mathematics, linux",1,35508
AI13118,AI Product Manager,"java, azure, mlops",0,48675
AI13119,Computer Vision Engineer,"aws, data visualization, python, mathematics, gcp",6,115612
AI13120,AI Architect,"git, python, tensorflow",3,80675
AI13121,Machine Learning Engineer,"data visualization, linux, tableau",14,93724
AI13122,AI Software Engineer,"mathematics, tensorflow, pytorch",8,89673
AI13123,Principal Data Scientist,"scala, pytorch, mlops, git",4,61773
AI13124,Robotics Engineer,"linux, tensorflow, sql",3,104021
AI13125,NLP Engineer,"python, tensorflow, nlp",1,42418
AI13126,AI Consultant,"kubernetes, spark, pytorch, computer vision, scala",0,66780
AI13127,Data Analyst,"python, nlp, tableau",2,95941
AI13128,Research Scientist,"git, java, hadoop",6,138115
AI13129,Robotics Engineer,"scala, r, kubernetes, gcp, java",1,62474
AI13130,AI Specialist,"linux, kubernetes, tensorflow",0,62357
AI13131,Data Analyst,"python, tensorflow, pytorch",0,76607
